,AGENCY-COMPANY,HEADQUARTERS,2013-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
665,Silver & Partners,New York,650000,8.3,Silver & Partners,Independent
666,Mortar,San Francisco,643400,-0.8,Mortar,Independent
667,Sensis,Los Angeles,642000,19.4,Sensis,Independent
668,M/C/C,Dallas,641700,11.4,M/C/C,Independent
669,Cheil Worldwide,New York,640900,-56.3,Cheil Worldwide,Independent
670,Stone Ward,"Little Rock, Ark.",638300,0.4,Stone Ward,Independent
671,KraftWorks NYC,New York,632500,2.8,KraftWorks NYC,Independent
672,Chemistry Communications,Pittsburgh,630900,33.1,Chemistry Communications,Independent
673,Media Logic,"Albany, N.Y.",630800,0.3,Media Logic,Independent
674,Brandkarma,"Irvine, Calif.",630000,12.5,Brandkarma,Independent
675,Barker/DZP,New York,628700,4.7,Barker/DZP,Independent
676,Pepper Global,Chicago,621500,30.5,Pepper Global,Independent
677,Taxi* [WPP],Toronto,620200,-22.8,Taxi* ,WPP
678,Modern Climate,Minneapolis,620000,-16.8,Modern Climate,Independent
679,Leap*,"Louisville, Ky.",616000,1.7,Leap*,Independent
680,White & Partners,"Herndon, Va.",615000,9.3,White & Partners,Independent
681,Castells & Asociados,Los Angeles,611900,-24.5,Castells & Asociados,Independent
682,Mirrorball,New York,605000,10.0,Mirrorball,Independent
683,Alinean,"Winter Park, Fla.",600000,6.4,Alinean,Independent
684,Nemo Design,"Portland, Ore.",600000,20.0,Nemo Design,Independent
685,Economic VUE* [Omnicom ],New York,600000,,Economic VUE* ,Omnicom 
686,Mile 9 Agency,"Calabasas, Calif.",600000,9.1,Mile 9 Agency,Independent
687,Gold N Fish Marketing Group,"Armonk, N.Y.",600000,-10.3,Gold N Fish Marketing Group,Independent
688,Keiler,"Farmington, Conn.",600000,0.0,Keiler,Independent
689,Public Communications,Chicago,600000,-8.4,Public Communications,Independent
690,Dae Advertising,San Francisco,599800,-2.1,Dae Advertising,Independent
691,Moveo,"Oakbrook Terrace, Ill.",598100,22.3,Moveo,Independent
692,352,"Newberry, Fla.",597500,-2.9,352,Independent
693,LatinSphere Advertising,"Long Beach, Calif.",592400,20.8,LatinSphere Advertising,Independent
694,Boomerang Pharmaceutical Communications,"Parsippany, N.J.",590000,1.7,Boomerang Pharmaceutical Communications,Independent
695,Fraser Communications*,Los Angeles,590000,-4.7,Fraser Communications*,Independent
696,PriceWeber Marketing Communications,"Louisville, Ky.",589800,6.8,PriceWeber Marketing Communications,Independent
697,Hybrid Design*,San Francisco,581400,0.0,Hybrid Design*,Independent
698,Howard/Merrell*,"Raleigh, N.C.",581300,-18.5,Howard/Merrell*,Independent
699,Renavatio Healthcare Communications,"Newtown, Pa.",575000,11.4,Renavatio Healthcare Communications,Independent
700,LRG Marketing Communications*,"Nyack, N.Y.",572000,-3.7,LRG Marketing Communications*,Independent
701,Cashman & Katz Integrated Communications,"Glastonbury, Conn.",569500,3.8,Cashman & Katz Integrated Communications,Independent
702,San Jose Group,Chicago,568400,-14.8,San Jose Group,Independent
703,206,Seattle,565500,8.6,206,Independent
704,HMH,"Portland, Ore.",562700,-9.6,HMH,Independent
705,Copacino & Fujikado,Seattle,561100,17.9,Copacino & Fujikado,Independent
706,Shine United,"Madison, Wis.",560000,6.7,Shine United,Independent
707,Brooklyn Brothers,New York,560000,12.0,Brooklyn Brothers,Independent
708,AY Digital,New York,560000,75.0,AY Digital,Independent
709,Ansible* [Interpublic],San Francisco,553100,2.4,Ansible* ,Interpublic
710,Magner Sanborn,"Spokane, Wash.",552800,-9.8,Magner Sanborn,Independent
711,Cactus,Denver,551600,-13.0,Cactus,Independent
712,Portent,Seattle,550000,48.6,Portent,Independent
713,Aaaza,Los Angeles,550000,29.4,Aaaza,Independent
714,Linhart Public Relations,Denver,548100,11.9,Linhart Public Relations,Independent
715,Fixation Marketing*,"Bethesda, Md.",545700,6.3,Fixation Marketing*,Independent
716,Curiosity,Cincinnati,541500,22.8,Curiosity,Independent
717,DWA Media,San Francisco,540000,54.3,DWA Media,Independent
718,BrandForce,San Francisco,535100,16.3,BrandForce,Independent
719,Being* [Omnicom ],"New York/Boulogne-Billancourt, France",534200,1.3,Being* ,Omnicom 
720,Bandy Carroll Hellige,"Louisville, Ky.",532200,-5.4,Bandy Carroll Hellige,Independent
721,ES Advertising,Los Angeles,530700,-20.0,ES Advertising,Independent
722,Kelliher Samets Volk,"Burlington, Vt.",530000,15.2,Kelliher Samets Volk,Independent
723,Dojo* [Grupo ABC],San Francisco,530000,12.8,Dojo* ,Grupo ABC
724,Wexley School for Girls,Seattle,521800,24.8,Wexley School for Girls,Independent
725,iStrategyLabs,Washington,517200,27.1,iStrategyLabs,Independent
726,Brokaw,Cleveland,515300,11.1,Brokaw,Independent
727,Love Communications*,Salt Lake City,513100,14.3,Love Communications*,Independent
728,Stephan & Brady,"Madison, Wis.",512100,33.5,Stephan & Brady,Independent
729,Chernoff Newman,"Columbia, S.C.",511500,1.0,Chernoff Newman,Independent
730,SMA NYC*,New York,510000,0.0,SMA NYC*,Independent
731,Schermer,Minneapolis,510000,69.4,Schermer,Independent
732,Magnani Continuum Marketing,Chicago,503000,-5.1,Magnani Continuum Marketing,Independent
733,DBA Worldwide,"Rochester, Mich.",502800,15.4,DBA Worldwide,Independent
734,StudioNorth,"North Chicago, Ill.",500000,0.0,StudioNorth,Independent
735,Quiet Light Communications,"Rockford, Ill.",500000,19.0,Quiet Light Communications,Independent
736,Latin3,"Fort Lauderdale, Fla.",500000,0.0,Latin3,Independent
737,Tocquigny,"Austin, Texas",500000,12.5,Tocquigny,Independent
738,Dynamit,"Columbus, Ohio",500000,39.7,Dynamit,Independent
739,Nail Communications,"Providence, R.I.",500000,58.7,Nail Communications,Independent
740,L3 Advertising,New York,500000,0.0,L3 Advertising,Independent
741,1stMovement*,"Pasadena, Calif.",495000,0.0,1stMovement*,Independent
742,Hirons & Co.,Indianapolis,495000,-1.0,Hirons & Co.,Independent
743,Rabinovici & Associates,"North Miami Beach, Fla.",494500,27.7,Rabinovici & Associates,Independent
744,GRP Media,Chicago,490000,10.1,GRP Media,Independent
745,Oden,"Memphis, Tenn.",489600,-13.1,Oden,Independent
746,Two by Four,Chicago,489100,-0.7,Two by Four,Independent
747,Baldwin&*,"Raleigh, N.C.",488300,31.5,Baldwin&*,Independent
748,SMM Advertising,"Smithtown, N.Y.",485800,2.0,SMM Advertising,Independent
749,Gertrude,Chicago,485000,14.8,Gertrude,Independent
750,Masterminds*,"Egg Harbor Township, N.J.",482400,13.3,Masterminds*,Independent
751,Springbox,"Austin, Texas",472800,3.9,Springbox,Independent
752,Catalyst Inc.,"Providence, R.I.",466500,9.2,Catalyst Inc.,Independent
753,L.C. Williams & Associates,Chicago,466000,5.8,L.C. Williams & Associates,Independent
754,Spring Creek Group* [Interpublic],New York,460900,2.4,Spring Creek Group* ,Interpublic
755,CBD Marketing,Chicago,460000,4.5,CBD Marketing,Independent
756,Maier Advertising,"Farmington, Conn.",450000,0.0,Maier Advertising,Independent
757,Trigger,Los Angeles,450000,18.4,Trigger,Independent
758,CooperKatz & Co.,New York,446600,-3.4,CooperKatz & Co.,Independent
759,Hodgson/Meyers,"Kirkland, Wash.",435500,3.7,Hodgson/Meyers,Independent
760,Liquid Interactive,"Breinigsville, Pa.",433100,54.1,Liquid Interactive,Independent
761,Hispanic Group,Miami,431800,-14.2,Hispanic Group,Independent
762,Morsekode,Minneapolis,430000,16.2,Morsekode,Independent
763,CreativeOnDemand*,"Coconut Grove, Fla.",427100,0.0,CreativeOnDemand*,Independent
764,GodwinGroup,"Jackson, Miss.",425100,-29.4,GodwinGroup,Independent
765,Garrand,"Portland, Maine",421600,-4.0,Garrand,Independent
766,Glenn Group,"Reno, Nev.",420000,-12.5,Glenn Group,Independent
767,Larry John Wright,"Mesa, Ariz",420000,10.5,Larry John Wright,Independent
768,90octane,Denver,420000,-6.4,90octane,Independent
769,AlPunto Advertising,"Tustin, Calif.",420000,0.0,AlPunto Advertising,Independent
770,Sudden Impact Marketing,"Westerville, Ohio",412700,-4.4,Sudden Impact Marketing,Independent
771,Small Army,Boston,410000,17.1,Small Army,Independent
772,Spike DDB* [Omnicom ],"Brooklyn, N.Y.",410000,0.0,Spike DDB* ,Omnicom 
773,Miller Brooks,"Zionsville, Ind.",408900,-9.0,Miller Brooks,Independent
774,Anderson Communications,Atlanta,408000,32.9,Anderson Communications,Independent
775,AdFarm,"Kansas City, Mo.",407700,-19.0,AdFarm,Independent
776,Littlefield Brand Development,"Tulsa, Okla.",403700,-13.9,Littlefield Brand Development,Independent
777,Firehouse Agency,Dallas,401400,-9.1,Firehouse Agency,Independent
778,Jacobs Agency*,Chicago,400000,0.0,Jacobs Agency*,Independent
779,Ozone Online,San Francisco,400000,11.1,Ozone Online,Independent
780,GdB,Minneapolis,400000,0.0,GdB,Independent
781,Weintraub Advertising,St. Louis,400000,0.0,Weintraub Advertising,Independent
782,Advantage International* [Interpublic],"Darien, Conn.",400000,33.3,Advantage International* ,Interpublic
783,Solve,Minneapolis,400000,66.7,Solve,Independent
784,Neighbor Agency,"Venice, Calif.",400000,35.4,Neighbor Agency,Independent
785,LLNS Consumer* [Omnicom ],New York,400000,0.0,LLNS Consumer* ,Omnicom 
786,Innis Maggiore,"Canton, Ohio",399500,0.2,Innis Maggiore,Independent
787,R/P Marketing Public Relations,"Holland, Ohio",392900,4.2,R/P Marketing Public Relations,Independent
788,"Tom, Dick & Harry Creative Co.",Chicago,390000,11.4,"Tom, Dick & Harry Creative Co.",Independent
789,Culture Shop*,"West Hollywood, Calif.",385000,9.4,Culture Shop*,Independent
790,TDA Boulder,"Boulder, Colo.",383800,-20.6,TDA Boulder,Independent
791,Walker Sands Communications,Chicago,381100,30.5,Walker Sands Communications,Independent
792,Escape Pod,Chicago,380000,8.6,Escape Pod,Independent
793,Garfield Group,"Newtown, Pa.",380000,8.6,Garfield Group,Independent
794,Tiziani & Whitmyre,"Sharon, Mass.",379500,0.5,Tiziani & Whitmyre,Independent
795,Krause Advertising*,Dallas,374000,6.3,Krause Advertising*,Independent
796,Grok,New York,370000,0.0,Grok,Independent
797,Mindpower,Atlanta,366100,6.7,Mindpower,Independent
798,Joule* [WPP],London,353500,1.0,Joule* ,WPP
799,RiechesBaird,"Irvine, Calif.",351000,7.7,RiechesBaird,Independent
800,Plan C Agency*,Los Angeles,350000,0.0,Plan C Agency*,Independent
801,VRTC,Houston,348500,-41.1,VRTC,Independent
802,Sockeye,"Portland, Ore.",347600,137.0,Sockeye,Independent
803,MDB Communications,Washington,347600,6.1,MDB Communications,Independent
804,ADK America [Asatsu-DK],New York,346900,-26.9,ADK America ,Asatsu-DK
805,Matlock Advertising & Public Relations,Atlanta,346600,0.4,Matlock Advertising & Public Relations,Independent
806,BeCore,Los Angeles,343700,22.1,BeCore,Independent
807,Glass Agency,"Sacramento, Calif.",340000,-10.5,Glass Agency,Independent
808,Symmetri Marketing Group,Chicago,340000,-2.9,Symmetri Marketing Group,Independent
809,Richter7,Salt Lake City,339500,-29.1,Richter7,Independent
810,Mason*,"Bethany, Conn.",338900,27.8,Mason*,Independent
811,Design Group,"Little Rock, Ark.",333500,0.0,Design Group,Independent
812,Mutt Industries,"Portland, Ore.",332500,-4.5,Mutt Industries,Independent
813,Munn Rabot*,New York,332000,4.2,Munn Rabot*,Independent
814,LatinMedios.com,"Aventura, Fla.",331900,-10.9,LatinMedios.com,Independent
815,Imaginuity,Dallas,330000,-26.7,Imaginuity,Independent
816,Roth Partners,New York,328600,-34.1,Roth Partners,Independent
817,TargetCom* [MDC Partners],Chicago,325600,-16.0,TargetCom* ,MDC Partners
818,Richards/Carlberg,Houston,325000,16.1,Richards/Carlberg,Independent
819,Crossbow Group,"Westport, Conn.",325000,11.1,Crossbow Group,Independent
820,Thunder Tech,Cleveland,325000,16.1,Thunder Tech,Independent
821,DDCWorks,"Conshohocken, Pa.",320000,14.3,DDCWorks,Independent
822,Goda Advertising,"Inverness, Ill.",320000,-11.1,Goda Advertising,Independent
823,Mint Advertising,"Clinton, N.J.",313300,4.4,Mint Advertising,Independent
824,Asher Media,"Addison, Texas",310000,-11.4,Asher Media,Independent
825,Hoffman Agency,"San Jose, Calif.",309000,32.2,Hoffman Agency,Independent
826,Walz Tetrick Advertising,"Mission, Kan.",308400,13.2,Walz Tetrick Advertising,Independent
827,Ready Set Rocket,New York,307100,70.6,Ready Set Rocket,Independent
828,Meers Advertising,"Kansas City, Mo.",305400,30.0,Meers Advertising,Independent
829,M45 Marketing*,"Freeport, Ill.",303800,2.3,M45 Marketing*,Independent
830,Davis Harrison Dion,Chicago,301900,-0.2,Davis Harrison Dion,Independent
831,Reality Rx Communication*,"Somerset, N.J.",301500,7.7,Reality Rx Communication*,Independent
832,KZSW Advertising,"Setauket, N.Y.",300500,9.3,KZSW Advertising,Independent
833,Sandstorm Design,Chicago,300000,30.4,Sandstorm Design,Independent
834,Red House,"Alpharetta, Ga.",300000,20.0,Red House,Independent
835,Winsper,Boston,300000,11.1,Winsper,Independent
836,JumboShrimp,San Francisco,300000,50.0,JumboShrimp,Independent
837,Sullivan Perkins,Dallas,300000,0.0,Sullivan Perkins,Independent
838,Turkel Brands*,Miami,300000,0.0,Turkel Brands*,Independent
839,Jess3,"Sterling, Va.",300000,-46.4,Jess3,Independent
840,Spear Marketing Group,"Walnut Creek, Calif.",300000,30.4,Spear Marketing Group,Independent
841,FRWD,Minneapolis,300000,-14.3,FRWD,Independent
842,We Are Social [BlueFocus Communication Group],London/New York,299500,,We Are Social ,BlueFocus Communication Group
843,PanCom International*,Los Angeles,299100,0.0,PanCom International*,Independent
844,Nemer Fieger*,Minneapolis,293400,0.0,Nemer Fieger*,Independent
845,Mobium Integrated Branding,Chicago,290000,7.4,Mobium Integrated Branding,Independent
846,Remerinc*,Seattle,283300,0.0,Remerinc*,Independent
847,Launch Agency,"Carrollton, Texas",281500,-33.8,Launch Agency,Independent
848,Winner & Associates* [Publicis ],Los Angeles,280400,-48.3,Winner & Associates* ,Publicis 
849,Moses,Phoenix,280000,-26.3,Moses,Independent
850,Jones Advertising,Seattle,280000,12.0,Jones Advertising,Independent
851,U.S. Media Consulting*,Miami,273000,0.0,U.S. Media Consulting*,Independent
852,TriComB2B,"Dayton, Ohio",271000,-4.6,TriComB2B,Independent
853,Ventura Associates International,New York,261800,-4.7,Ventura Associates International,Independent
854,T.D. Wang Advertising Group,Seattle,260000,52.9,T.D. Wang Advertising Group,Independent
855,McKee Wallwork & Co.,"Albuquerque, N.M.",254400,-15.1,McKee Wallwork & Co.,Independent
856,Hanapin Marketing,"Bloomington, Ind.",253900,71.7,Hanapin Marketing,Independent
857,Extractable,San Francisco,253200,2.1,Extractable,Independent
858,Interlex Communications,San Antonio,250600,-65.9,Interlex Communications,Independent
859,Trumpet,New Orleans,250200,17.7,Trumpet,Independent
860,Goldin Solutions*,New York,250000,0.0,Goldin Solutions*,Independent
861,Manifold*,San Francisco,242000,10.0,Manifold*,Independent
862,Truth Agency,"Santa Ana, Calif.",237700,3.8,Truth Agency,Independent
863,OneWorld Communications*,San Francisco,235200,52.4,OneWorld Communications*,Independent
864,Proteus B2B Marketing*,"Grand Rapids, Mich.",235000,50.6,Proteus B2B Marketing*,Independent
865,Minds On,"Lewis Center, Ohio",234000,-24.6,Minds On,Independent
866,JMPR Public Relations,"Woodland Hills, Calif.",233000,14.7,JMPR Public Relations,Independent
867,Borenstein Group,"Fairfax, Va.",230000,4.5,Borenstein Group,Independent
868,Goodman Marketing Partners,"San Rafael, Calif.",224300,-21.8,Goodman Marketing Partners,Independent
869,Martz Parsons,"Scottsdale, Ariz.",222400,38.2,Martz Parsons,Independent
870,Morrow Media*,"Forest Hills, N.Y.",222000,0.0,Morrow Media*,Independent
871,LaGrant Communications*,Los Angeles,220200,-2.4,LaGrant Communications*,Independent
872,Demi & Cooper,"Elgin, Ill.",220000,4.8,Demi & Cooper,Independent
873,Tag Strategies,Philadelphia,214000,17.6,Tag Strategies,Independent
874,Coates Kokes,"Portland, Ore.",212600,15.8,Coates Kokes,Independent
875,Princeton Partners,"Princeton, N.J.",210600,-1.0,Princeton Partners,Independent
876,Brado Creative Insight,St. Louis,201600,19.4,Brado Creative Insight,Independent
877,Renegade,New York,200000,0.0,Renegade,Independent
878,FortyTwoEightyNine,"Rockford, Ill.",200000,0.0,FortyTwoEightyNine,Independent
879,Red7e,"Louisville, Ky.",199000,-13.9,Red7e,Independent
880,Hydrogen Advertising,Seattle,198600,17.5,Hydrogen Advertising,Independent
881,Greatest Common Factory,"Austin, Texas",194100,1.5,Greatest Common Factory,Independent
882,Creative Department,Cincinnati,192000,-1.5,Creative Department,Independent
883,Foster Marketing,"Lafayette, La.",191600,9.6,Foster Marketing,Independent
884,Grenadier*,"Boulder, Colo.",190000,,Grenadier*,Independent
885,Pepper Group,"Palatine, Ill.",190000,18.8,Pepper Group,Independent
886,David James Group,"Oakbrook Terrace, Ill.",190000,2.7,David James Group,Independent
887,Tipton & Maglione,"Great Neck, N.Y.",188700,2.0,Tipton & Maglione,Independent
888,Heinzeroth Marketing Group*,"Rockford, Ill.",187200,2.2,Heinzeroth Marketing Group*,Independent
889,Modern Marketing Partners,"Naperville, Ill.",182500,23.1,Modern Marketing Partners,Independent
890,Hudson Horizons,"Saddle Brook, N.J.",182100,5.4,Hudson Horizons,Independent
891,FitzMartin,"Birmingham, Ala.",173500,-5.0,FitzMartin,Independent
892,Glyphix*,"West Hills, Calif.",171400,-7.7,Glyphix*,Independent
893,Catalyst Marketing Communications,"Stamford, Conn.",170500,3.3,Catalyst Marketing Communications,Independent
894,Freebairn & Co.,Atlanta,170000,-6.8,Freebairn & Co.,Independent
895,LP&M Advertising,"Syracuse, N.Y.",169200,-3.1,LP&M Advertising,Independent
896,Ohlmann Group*,"Dayton, Ohio",165800,0.0,Ohlmann Group*,Independent
897,TotalCom,"Tuscaloosa/Huntsville, Ala.",162400,6.1,TotalCom,Independent
898,K. Fernandez & Associates,San Antonio,158600,-17.2,K. Fernandez & Associates,Independent
899,Vizion Interactive,"Irving, Texas",155200,59.5,Vizion Interactive,Independent
900,Direct VUE* [Omnicom ],New York,150000,,Direct VUE* ,Omnicom 
901,Barnhart Communications,Denver,150000,0.0,Barnhart Communications,Independent
902,MLT Creative,"Clarkston, Ga.",150000,0.0,MLT Creative,Independent
903,Insight Media,Miami,150000,-25.0,Insight Media,Independent
904,Huntsinger & Jeffer,"Richmond, Va.",148700,6.5,Huntsinger & Jeffer,Independent
905,Simon Group,"Sellersville, Pa.",147600,-22.4,Simon Group,Independent
906,DGS Marketing Engineers,"Fishers, Ind.",146300,23.6,DGS Marketing Engineers,Independent
907,ASB Communications*,New York,145600,-27.8,ASB Communications*,Independent
908,Object DC,"Vienna, Va.",139900,-24.4,Object DC,Independent
909,Premier Sports Management*,"Overland Park, Kan.",132000,-15.8,Premier Sports Management*,Independent
910,Oink Ink*,New York,130000,0.0,Oink Ink*,Independent
911,Media Powers*,"Roswell, Ga.",129600,-21.5,Media Powers*,Independent
912,Touchdown Media,"Metuchen, N.J.",129200,2.5,Touchdown Media,Independent
913,Construction Marketing Advisors,"Naperville, Ill.",125800,17.1,Construction Marketing Advisors,Independent
914,Villing & Co.,"South Bend, Ind.",125800,11.9,Villing & Co.,Independent
915,FPO Marketing*,San Antonio,122500,0.0,FPO Marketing*,Independent
916,HeathWallace* [WPP],"Reading, U.K.",121800,0.0,HeathWallace* ,WPP
917,Fusion B2B,"Naperville, Ill.",121600,6.5,Fusion B2B,Independent
918,Oster & Associates,San Diego,120000,14.3,Oster & Associates,Independent
919,ScreenPlay InterActive*,"Clark, N.J.",120000,0.0,ScreenPlay InterActive*,Independent
920,Response Capture*,"Portland, Ore.",116300,25.1,Response Capture*,Independent
921,ENA Healthcare Communications,"Shrewsbury, N.J.",114000,20.0,ENA Healthcare Communications,Independent
922,White Good,"Lancaster, Pa.",112500,23.8,White Good,Independent
923,Boomm Marketing & Communications,"La Grange, Ill.",111000,-11.2,Boomm Marketing & Communications,Independent
924,J-U Carter*,"San Clemente, Calif.",110000,0.0,J-U Carter*,Independent
925,Elemento L2,Chicago,110000,29.4,Elemento L2,Independent
926,Media Pros of WNY*,"Orchard Park, N.Y.",108500,0.0,Media Pros of WNY*,Independent
927,SMG (Shopper Marketing Group),"Valencia, Calif.",105000,23.5,SMG (Shopper Marketing Group),Independent
928,Sonnhalter,"Berea, Ohio",103800,7.8,Sonnhalter,Independent
929,Mandala,"Bend, Ore.",102900,25.0,Mandala,Independent
930,Sacunas,"Harrisburg, Pa.",100500,20.5,Sacunas,Independent
931,BSY Associates,"Homdel, N.J.",100000,21.2,BSY Associates,Independent
932,LP&G,"Tucson, Ariz.",86100,16.9,LP&G,Independent
933,Kinzie & Green,"Wausau, Wis.",62700,-12.4,Kinzie & Green,Independent
934,Bat Studio,"Oakland, Calif.",55000,22.2,Bat Studio,Independent
935,TSA Communications,"Warsaw, Ind.",50500,-10.2,TSA Communications,Independent
936,Mighty Fudge Studios,"Boulder, Colo.",40000,-20.0,Mighty Fudge Studios,Independent
937,Hudson Media Services,New York,33000,1.5,Hudson Media Services,Independent
938,Graphicmachine,"Kansas City, Mo.",22000,-12.7,Graphicmachine,Independent
939,Griff/SMC Marketing Communications,"Boulder, Colo.",7500,100.0,Griff/SMC Marketing Communications,Independent
